close,date,high,interest_over_time_AU,interest_over_time_BR,interest_over_time_CA,interest_over_time_CN,interest_over_time_DE,interest_over_time_FR,interest_over_time_GB,interest_over_time_GH,interest_over_time_IN,interest_over_time_JP,interest_over_time_KE,interest_over_time_KR,interest_over_time_NG,interest_over_time_RU,interest_over_time_SG,interest_over_time_US,interest_over_time_VE,interest_over_time_ZA,low,num_retweets,num_tweets,open,tweet_exposure,volume_from,volume_to
656.1,2018-03-14 11:00:00,666.71,22.0,18.0,38.0,27.0,29.0,28.0,41.0,0.0,63.0,43.0,45.0,47.0,15.0,31.0,34.0,33.0,20.0,23.0,655.88,10600.0,13500.0,666.68,51132200.0,22007.94,14525725.01
656.05,2018-03-14 12:00:00,658.44,32.0,17.0,37.0,27.0,37.0,28.0,36.0,9.0,59.0,51.0,24.0,32.0,21.0,35.0,29.0,28.0,20.0,26.0,651.71,10600.0,13500.0,656.1,51132200.0,21700.9,14181604.9
655.18,2018-03-14 13:00:00,657.12,38.0,31.0,36.0,14.0,33.0,23.0,38.0,9.0,55.0,42.0,18.0,58.0,33.0,37.0,25.0,24.0,19.0,18.0,651.22,10600.0,13500.0,656.05,51132200.0,15200.59,9942754.93
659.47,2018-03-14 14:00:00,664.37,40.0,29.0,35.0,34.0,25.0,25.0,32.0,19.0,54.0,39.0,21.0,42.0,15.0,41.0,30.0,24.0,17.0,26.0,654.65,10600.0,13500.0,655.18,51132200.0,23079.69,15210305.85
653.93,2018-03-14 15:00:00,659.73,39.0,24.0,42.0,26.0,27.0,25.0,34.0,10.0,44.0,43.0,0.0,23.0,36.0,33.0,27.0,24.0,15.0,34.0,651.09,10600.0,13500.0,659.47,51132200.0,22755.58,14875267.4
632.44,2018-03-14 16:00:00,654.19,24.0,30.0,36.0,25.0,24.0,23.0,31.0,10.0,33.0,30.0,44.0,39.0,32.0,42.0,32.0,22.0,13.0,26.0,629.5,10600.0,13500.0,653.93,51132200.0,52564.73,33534794.17
624.02,2018-03-14 17:00:00,632.51,65.0,25.0,40.0,28.0,33.0,26.0,37.0,0.0,41.0,30.0,17.0,14.0,46.0,37.0,47.0,25.0,14.0,28.0,619.54,10600.0,13500.0,632.45,51132200.0,49599.92,30985702.14
614.72,2018-03-14 18:00:00,624.41,43.0,28.0,38.0,45.0,36.0,24.0,39.0,21.0,46.0,100.0,8.0,52.0,44.0,32.0,47.0,30.0,15.0,33.0,614.14,10600.0,13500.0,624.03,51132200.0,33760.55,20844940.1
618.1,2018-03-14 19:00:00,623.16,50.0,21.0,38.0,0.0,35.0,30.0,39.0,0.0,59.0,88.0,7.0,56.0,33.0,29.0,43.0,30.0,20.0,44.0,614.54,10600.0,13500.0,614.68,51132200.0,23244.96,14386501.66
615.85,2018-03-14 20:00:00,618.75,21.0,27.0,39.0,36.0,35.0,21.0,33.0,10.0,73.0,54.0,32.0,100.0,31.0,42.0,29.0,27.0,10.0,44.0,613.43,10600.0,13500.0,618.09,51132200.0,19262.83,11854711.94
590.62,2018-03-14 21:00:00,615.98,31.0,30.0,36.0,46.0,38.0,27.0,33.0,0.0,96.0,27.0,57.0,41.0,10.0,43.0,52.0,25.0,14.0,54.0,586.7,10600.0,13500.0,615.73,51132200.0,68576.7,40969707.48
601.83,2018-03-14 22:00:00,611.37,38.0,29.0,39.0,90.0,59.0,36.0,43.0,18.0,70.0,21.0,72.0,49.0,25.0,56.0,35.0,36.0,7.0,73.0,590.62,10600.0,13500.0,590.62,51132200.0,49791.0,29980363.66
613.15,2018-03-14 23:00:00,614.62,32.0,23.0,36.0,91.0,61.0,39.0,48.0,31.0,80.0,23.0,0.0,57.0,36.0,70.0,69.0,34.0,7.0,73.0,601.81,10600.0,13500.0,601.85,51132200.0,24570.67,14989005.15
600.21,2018-03-15 00:00:00,617.24,27.0,27.0,37.0,17.0,68.0,78.0,50.0,0.0,69.0,38.0,0.0,57.0,48.0,100.0,56.0,24.0,15.0,40.0,600.14,10600.0,13500.0,613.15,51132200.0,30595.86,18646705.47
602.98,2018-03-15 01:00:00,608.77,21.0,27.0,38.0,18.0,60.0,55.0,54.0,0.0,39.0,52.0,0.0,55.0,8.0,69.0,45.0,23.0,15.0,47.0,598.85,10600.0,13500.0,600.21,51132200.0,16658.61,10063248.89
573.31,2018-03-15 02:00:00,603.13,21.0,23.0,38.0,77.0,84.0,66.0,73.0,0.0,38.0,57.0,0.0,77.0,74.0,53.0,38.0,28.0,19.0,72.0,572.21,10600.0,13500.0,603.06,51132200.0,70208.89,41023115.75
582.1,2018-03-15 03:00:00,590.39,29.0,33.0,54.0,48.0,58.0,43.0,95.0,0.0,55.0,66.0,71.0,76.0,31.0,22.0,44.0,41.0,25.0,81.0,572.11,10600.0,13500.0,573.32,51132200.0,46804.27,27273588.1
592.1,2018-03-15 04:00:00,593.71,26.0,30.0,55.0,39.0,96.0,50.0,62.0,0.0,64.0,54.0,18.0,62.0,100.0,35.0,46.0,46.0,28.0,86.0,579.88,10600.0,13500.0,582.17,51132200.0,23345.85,13686186.06
582.56,2018-03-15 05:00:00,593.59,26.0,43.0,59.0,39.0,68.0,42.0,87.0,0.0,55.0,64.0,12.0,52.0,32.0,22.0,34.0,46.0,24.0,100.0,580.67,10600.0,13500.0,592.1,51132200.0,29402.51,17205976.05
586.3,2018-03-15 06:00:00,586.34,33.0,55.0,55.0,34.0,58.0,38.0,67.0,0.0,60.0,57.0,9.0,58.0,16.0,25.0,36.0,47.0,23.0,57.0,575.55,10600.0,13500.0,582.56,51132200.0,22123.55,12843822.58
592.39,2018-03-15 07:00:00,595.08,29.0,100.0,75.0,59.0,58.0,31.0,64.0,20.0,64.0,74.0,39.0,79.0,16.0,43.0,33.0,54.0,13.0,51.0,586.3,10600.0,13500.0,586.31,51132200.0,23770.11,14058893.33
611.46,2018-03-15 08:00:00,613.2,23.0,19.0,50.0,42.0,34.0,49.0,47.0,0.0,68.0,51.0,14.0,53.0,26.0,41.0,30.0,53.0,0.0,32.0,588.8,10600.0,13500.0,592.39,51132200.0,35182.75,21201535.44
615.51,2018-03-15 09:00:00,617.7,23.0,31.0,61.0,66.0,39.0,31.0,41.0,0.0,57.0,69.0,7.0,59.0,15.0,40.0,27.0,46.0,11.0,36.0,609.77,10600.0,12000.0,611.46,25616100.0,21550.45,13235431.58
608.31,2018-03-15 10:00:00,619.69,17.0,13.0,37.0,54.0,35.0,24.0,33.0,39.0,51.0,58.0,13.0,78.0,31.0,44.0,32.0,35.0,15.0,26.0,604.66,9200.0,12000.0,615.51,57257400.0,20155.57,12357325.22
618.74,2018-03-15 11:00:00,620.43,25.0,24.0,40.0,22.0,35.0,26.0,33.0,18.0,57.0,47.0,46.0,56.0,37.0,37.0,27.0,31.0,5.0,25.0,608.3,9200.0,12000.0,608.31,57257400.0,18485.08,11366072.62
607.66,2018-03-15 12:00:00,618.64,30.0,22.0,38.0,19.0,31.0,22.0,29.0,9.0,55.0,35.0,13.0,53.0,17.0,31.0,28.0,27.0,18.0,23.0,605.35,9200.0,12000.0,618.64,57257400.0,16622.95,10141393.94
619.33,2018-03-15 13:00:00,619.86,28.0,25.0,26.0,50.0,28.0,28.0,31.0,0.0,57.0,31.0,13.0,28.0,35.0,35.0,18.0,22.0,7.0,25.0,607.61,9200.0,12000.0,607.76,57257400.0,20037.35,12293484.65
616.11,2018-03-15 14:00:00,619.92,31.0,25.0,37.0,24.0,30.0,24.0,32.0,10.0,45.0,36.0,13.0,24.0,31.0,29.0,32.0,23.0,18.0,22.0,615.59,9200.0,12000.0,619.33,57257400.0,17213.76,10639305.89
600.82,2018-03-15 15:00:00,616.16,40.0,24.0,37.0,26.0,29.0,25.0,26.0,0.0,40.0,44.0,20.0,31.0,39.0,36.0,32.0,21.0,10.0,24.0,590.07,9200.0,12000.0,616.11,57257400.0,37307.37,22348915.69
600.13,2018-03-15 16:00:00,602.28,44.0,20.0,37.0,38.0,29.0,27.0,25.0,29.0,36.0,49.0,26.0,28.0,11.0,44.0,24.0,26.0,15.0,26.0,590.05,9200.0,12000.0,600.82,57257400.0,22444.7,13396270.54
601.72,2018-03-15 17:00:00,607.24,37.0,27.0,38.0,18.0,26.0,19.0,31.0,0.0,41.0,42.0,18.0,22.0,22.0,34.0,32.0,25.0,15.0,23.0,599.65,9200.0,12000.0,600.13,57257400.0,17043.12,10296472.01
600.32,2018-03-15 18:00:00,605.0,47.0,25.0,38.0,0.0,27.0,19.0,24.0,10.0,40.0,49.0,21.0,36.0,25.0,30.0,40.0,21.0,18.0,21.0,598.17,9200.0,12000.0,601.72,57257400.0,11344.71,6826341.71
602.75,2018-03-15 19:00:00,608.55,37.0,23.0,32.0,24.0,24.0,24.0,25.0,10.0,54.0,29.0,5.0,54.0,18.0,19.0,39.0,20.0,16.0,26.0,600.24,9200.0,12000.0,600.32,57257400.0,15738.76,9520002.61
605.34,2018-03-15 20:00:00,605.86,26.0,31.0,33.0,0.0,28.0,10.0,22.0,19.0,63.0,70.0,6.0,57.0,5.0,36.0,17.0,18.0,14.0,36.0,602.05,9200.0,12000.0,602.75,57257400.0,10768.45,6507744.1
608.63,2018-03-15 21:00:00,609.05,33.0,25.0,35.0,49.0,31.0,19.0,27.0,18.0,66.0,0.0,9.0,28.0,2.0,44.0,54.0,19.0,10.0,37.0,602.48,9200.0,12000.0,605.06,57257400.0,18297.89,11065958.89
613.42,2018-03-15 22:00:00,613.42,21.0,30.0,27.0,0.0,34.0,27.0,26.0,27.0,65.0,28.0,16.0,30.0,11.0,54.0,15.0,19.0,15.0,29.0,608.63,9200.0,12000.0,608.63,57257400.0,16566.22,10129539.59
610.56,2018-03-15 23:00:00,614.41,21.0,28.0,32.0,0.0,42.0,32.0,33.0,0.0,71.0,9.0,26.0,12.0,27.0,69.0,9.0,19.0,13.0,10.0,609.31,9200.0,12000.0,613.42,57257400.0,10101.85,6184368.79
596.54,2018-03-16 00:00:00,615.03,17.0,30.0,25.0,18.0,41.0,35.0,41.0,14.0,36.0,50.0,0.0,28.0,47.0,55.0,50.0,18.0,11.0,27.0,595.56,9200.0,12000.0,610.66,57257400.0,22356.89,13532215.51
590.07,2018-03-16 01:00:00,597.93,20.0,22.0,34.0,0.0,62.0,52.0,43.0,0.0,23.0,35.0,0.0,63.0,31.0,16.0,37.0,18.0,10.0,15.0,585.16,9200.0,12000.0,596.54,57257400.0,28203.88,16660031.83
601.68,2018-03-16 02:00:00,601.78,19.0,15.0,28.0,42.0,53.0,36.0,47.0,0.0,48.0,82.0,0.0,65.0,12.0,20.0,28.0,23.0,14.0,51.0,587.66,9200.0,12000.0,590.12,57257400.0,14769.7,8802645.77
598.78,2018-03-16 03:00:00,604.26,17.0,20.0,35.0,40.0,48.0,35.0,53.0,0.0,33.0,81.0,0.0,81.0,30.0,15.0,26.0,22.0,23.0,19.0,597.11,9200.0,12000.0,601.68,57257400.0,12345.23,7418401.42
607.18,2018-03-16 04:00:00,608.89,17.0,30.0,36.0,44.0,52.0,42.0,66.0,0.0,51.0,46.0,33.0,46.0,31.0,15.0,30.0,25.0,29.0,33.0,598.48,9200.0,12000.0,598.78,57257400.0,13214.19,8001513.09
608.01,2018-03-16 05:00:00,611.12,18.0,46.0,47.0,50.0,33.0,27.0,31.0,0.0,47.0,69.0,23.0,68.0,30.0,14.0,18.0,26.0,40.0,29.0,606.75,9200.0,12000.0,607.18,57257400.0,12953.78,7891848.63
607.9,2018-03-16 06:00:00,613.03,12.0,46.0,44.0,69.0,21.0,11.0,30.0,0.0,61.0,57.0,45.0,46.0,5.0,22.0,28.0,29.0,61.0,14.0,607.5,9200.0,12000.0,608.01,57257400.0,9317.56,5683517.21
609.18,2018-03-16 07:00:00,611.92,17.0,33.0,38.0,59.0,28.0,24.0,34.0,20.0,58.0,77.0,31.0,80.0,8.0,18.0,21.0,32.0,50.0,22.0,607.49,9200.0,12000.0,607.89,57257400.0,13012.05,7928322.04
606.65,2018-03-16 08:00:00,611.8,14.0,10.0,60.0,35.0,27.0,24.0,33.0,29.0,62.0,55.0,28.0,61.0,22.0,26.0,19.0,33.0,32.0,20.0,605.9,9200.0,12000.0,609.16,57257400.0,10424.97,6345911.87
601.2,2018-03-16 09:00:00,606.65,17.0,28.0,61.0,29.0,21.0,27.0,31.0,12.0,45.0,73.0,41.0,79.0,12.0,33.0,18.0,28.0,11.0,20.0,597.25,10600.0,12000.0,606.65,25616100.0,15724.38,9465257.91
596.98,2018-03-16 10:00:00,602.16,16.0,21.0,44.0,47.0,26.0,23.0,30.0,40.0,52.0,65.0,26.0,38.0,28.0,33.0,17.0,28.0,5.0,19.0,596.24,10400.0,10400.0,601.3,40335700.0,7282.97,4364315.43
603.6,2018-03-16 11:00:00,604.76,21.0,14.0,43.0,64.0,28.0,20.0,25.0,37.0,64.0,61.0,0.0,41.0,29.0,33.0,30.0,25.0,12.0,19.0,596.8,10400.0,10400.0,597.01,40335700.0,8081.12,4858874.18
603.3,2018-03-16 12:00:00,606.8,21.0,20.0,40.0,33.0,31.0,25.0,29.0,8.0,47.0,41.0,31.0,31.0,36.0,28.0,16.0,26.0,10.0,27.0,602.77,10400.0,10400.0,603.58,40335700.0,6935.7,4196678.3
613.81,2018-03-16 13:00:00,616.43,22.0,21.0,33.0,29.0,24.0,20.0,26.0,9.0,53.0,34.0,19.0,38.0,27.0,32.0,11.0,19.0,9.0,17.0,599.19,10400.0,10400.0,603.3,40335700.0,29885.64,18261998.18
614.76,2018-03-16 14:00:00,619.91,24.0,25.0,27.0,17.0,22.0,20.0,21.0,19.0,40.0,26.0,13.0,39.0,8.0,35.0,18.0,18.0,11.0,17.0,613.69,10400.0,10400.0,613.81,40335700.0,27453.09,16916855.6
622.18,2018-03-16 15:00:00,626.13,27.0,19.0,30.0,43.0,25.0,25.0,20.0,39.0,36.0,31.0,20.0,6.0,3.0,27.0,25.0,18.0,10.0,23.0,614.59,10400.0,10400.0,614.73,40335700.0,23018.26,14288649.77
621.16,2018-03-16 16:00:00,622.35,26.0,22.0,24.0,28.0,27.0,24.0,20.0,10.0,37.0,45.0,27.0,13.0,14.0,50.0,21.0,19.0,18.0,28.0,617.1,10400.0,10400.0,622.2,40335700.0,14942.01,9274011.56
619.71,2018-03-16 17:00:00,624.0,40.0,23.0,26.0,9.0,24.0,15.0,25.0,30.0,30.0,48.0,12.0,16.0,23.0,47.0,16.0,17.0,14.0,16.0,617.84,10400.0,10400.0,621.16,40335700.0,14148.74,8781318.78
619.49,2018-03-16 18:00:00,621.42,52.0,16.0,28.0,57.0,25.0,21.0,21.0,0.0,27.0,17.0,0.0,31.0,24.0,37.0,29.0,17.0,14.0,28.0,618.74,10400.0,10400.0,619.29,40335700.0,11736.84,7276460.7
620.96,2018-03-16 19:00:00,623.48,44.0,18.0,24.0,66.0,20.0,18.0,21.0,11.0,40.0,39.0,0.0,47.0,13.0,28.0,24.0,18.0,14.0,20.0,618.68,10400.0,10400.0,619.49,40335700.0,12781.06,7928638.17
613.51,2018-03-16 20:00:00,620.96,25.0,24.0,33.0,35.0,23.0,19.0,19.0,10.0,46.0,33.0,20.0,26.0,7.0,38.0,11.0,16.0,13.0,31.0,610.82,10400.0,10400.0,620.96,40335700.0,14896.54,9184711.83
612.07,2018-03-16 21:00:00,614.02,14.0,30.0,34.0,46.0,20.0,25.0,19.0,10.0,64.0,0.0,0.0,14.0,14.0,39.0,14.0,16.0,23.0,28.0,609.13,10400.0,10400.0,613.52,40335700.0,9465.54,5788293.48
610.95,2018-03-16 22:00:00,613.44,22.0,27.0,34.0,100.0,27.0,20.0,22.0,40.0,85.0,47.0,15.0,0.0,26.0,30.0,0.0,15.0,25.0,20.0,610.83,10400.0,10400.0,612.07,40335700.0,7807.06,4778064.5
600.53,2018-03-16 23:00:00,611.76,19.0,18.0,25.0,0.0,27.0,27.0,22.0,11.0,61.0,45.0,0.0,30.0,20.0,56.0,11.0,15.0,15.0,26.0,598.22,10400.0,10400.0,610.96,40335700.0,22268.64,13454405.69
602.3,2018-03-17 00:00:00,603.17,21.0,15.0,27.0,0.0,37.0,22.0,33.0,0.0,40.0,27.0,0.0,5.0,52.0,24.0,36.0,15.0,14.0,23.0,597.46,10400.0,10400.0,600.53,40335700.0,14122.98,8488895.74
594.95,2018-03-17 01:00:00,604.9,16.0,21.0,27.0,0.0,47.0,31.0,33.0,0.0,42.0,30.0,0.0,8.0,37.0,58.0,28.0,15.0,17.0,19.0,590.62,10400.0,10400.0,602.3,40335700.0,19938.34,11874546.97
599.78,2018-03-17 02:00:00,600.51,15.0,17.0,30.0,9.0,48.0,39.0,38.0,33.0,27.0,40.0,0.0,30.0,22.0,36.0,16.0,16.0,17.0,31.0,593.54,10400.0,10400.0,594.95,40335700.0,10409.77,6202045.15
599.84,2018-03-17 03:00:00,600.2,16.0,24.0,25.0,21.0,42.0,29.0,60.0,0.0,36.0,29.0,0.0,38.0,0.0,35.0,24.0,17.0,21.0,22.0,595.58,10400.0,10400.0,599.78,40335700.0,5754.0,3438878.84
599.46,2018-03-17 04:00:00,600.05,16.0,37.0,31.0,37.0,35.0,35.0,28.0,0.0,41.0,33.0,0.0,34.0,47.0,15.0,30.0,18.0,37.0,29.0,594.9,10400.0,10400.0,599.84,40335700.0,6649.42,3980576.15
598.67,2018-03-17 05:00:00,599.58,21.0,42.0,33.0,63.0,35.0,35.0,27.0,0.0,46.0,33.0,23.0,18.0,12.0,26.0,28.0,20.0,19.0,35.0,596.97,10400.0,10400.0,599.46,40335700.0,4270.54,2557969.43
601.58,2018-03-17 06:00:00,602.1,17.0,22.0,38.0,7.0,33.0,33.0,25.0,0.0,48.0,28.0,9.0,23.0,21.0,29.0,26.0,24.0,20.0,40.0,596.44,10400.0,10400.0,598.75,40335700.0,5946.26,3561919.51
601.69,2018-03-17 07:00:00,603.68,17.0,49.0,28.0,42.0,27.0,20.0,32.0,0.0,39.0,50.0,8.0,29.0,15.0,31.0,14.0,25.0,34.0,19.0,601.05,10400.0,10400.0,601.58,40335700.0,5187.23,3124893.07
608.48,2018-03-17 08:00:00,609.94,14.0,45.0,42.0,29.0,24.0,17.0,30.0,32.0,32.0,37.0,22.0,49.0,17.0,24.0,23.0,26.0,78.0,15.0,599.21,10400.0,10400.0,601.69,40335700.0,10408.34,6282726.16
606.22,2018-03-17 09:00:00,609.6,13.0,43.0,25.0,52.0,27.0,17.0,24.0,28.0,40.0,33.0,14.0,32.0,25.0,31.0,13.0,24.0,16.0,18.0,605.51,10600.0,12000.0,608.53,25616100.0,7403.86,4502273.73
601.49,2018-03-17 10:00:00,606.26,17.0,21.0,53.0,12.0,24.0,17.0,20.0,0.0,42.0,46.0,20.0,42.0,27.0,40.0,25.0,25.0,10.0,23.0,600.45,10100.0,11600.0,606.2,40530900.0,9281.55,5585326.0
599.56,2018-03-17 11:00:00,603.91,19.0,20.0,17.0,35.0,22.0,14.0,18.0,0.0,33.0,42.0,6.0,40.0,23.0,46.0,13.0,18.0,22.0,15.0,599.45,10100.0,11600.0,601.7,40530900.0,6078.26,3661889.2
590.49,2018-03-17 12:00:00,600.12,19.0,22.0,35.0,26.0,20.0,16.0,19.0,0.0,41.0,15.0,18.0,19.0,11.0,28.0,18.0,17.0,9.0,21.0,588.71,10100.0,11600.0,599.88,40530900.0,16414.1,9722024.15
584.25,2018-03-17 13:00:00,592.82,27.0,19.0,26.0,25.0,21.0,16.0,22.0,32.0,50.0,39.0,35.0,27.0,30.0,24.0,16.0,21.0,15.0,18.0,580.76,10100.0,11600.0,590.44,40530900.0,17545.23,10269425.04
581.82,2018-03-17 14:00:00,588.05,27.0,18.0,28.0,30.0,18.0,19.0,21.0,21.0,40.0,48.0,0.0,26.0,13.0,23.0,21.0,21.0,16.0,14.0,581.61,10100.0,11600.0,584.25,40530900.0,9589.38,5610688.45
576.22,2018-03-17 15:00:00,583.02,25.0,18.0,37.0,24.0,22.0,19.0,20.0,0.0,31.0,52.0,11.0,13.0,28.0,23.0,21.0,20.0,18.0,20.0,575.86,10100.0,11600.0,581.82,40530900.0,16988.44,9827153.45
574.42,2018-03-17 16:00:00,577.94,44.0,21.0,28.0,34.0,24.0,13.0,23.0,10.0,38.0,55.0,6.0,30.0,5.0,24.0,30.0,20.0,14.0,21.0,573.42,10100.0,11600.0,576.23,40530900.0,14910.83,8587006.75
572.71,2018-03-17 17:00:00,577.48,31.0,20.0,20.0,36.0,23.0,20.0,19.0,10.0,28.0,36.0,11.0,23.0,10.0,25.0,31.0,22.0,11.0,20.0,571.84,10100.0,11600.0,574.42,40530900.0,15295.58,8786036.07
561.51,2018-03-17 18:00:00,573.35,13.0,19.0,28.0,27.0,26.0,19.0,23.0,11.0,32.0,41.0,15.0,28.0,20.0,32.0,25.0,20.0,11.0,20.0,558.67,10100.0,11600.0,572.72,40530900.0,26671.43,15082541.28
551.28,2018-03-17 19:00:00,561.78,26.0,22.0,27.0,0.0,24.0,17.0,28.0,0.0,51.0,13.0,20.0,8.0,7.0,26.0,42.0,23.0,14.0,20.0,549.29,10100.0,11600.0,561.46,40530900.0,36790.76,20372737.14
549.38,2018-03-17 20:00:00,552.87,40.0,22.0,29.0,0.0,27.0,20.0,36.0,19.0,51.0,33.0,11.0,12.0,18.0,29.0,31.0,27.0,12.0,44.0,543.28,10100.0,11600.0,551.28,40530900.0,45120.54,24699087.26
556.89,2018-03-17 21:00:00,564.34,30.0,25.0,32.0,0.0,34.0,24.0,37.0,19.0,83.0,44.0,24.0,27.0,21.0,34.0,86.0,29.0,20.0,53.0,549.21,10100.0,11600.0,549.38,40530900.0,30050.96,16772315.69
562.96,2018-03-17 22:00:00,563.05,24.0,16.0,29.0,0.0,27.0,20.0,29.0,19.0,64.0,35.0,0.0,24.0,14.0,38.0,53.0,21.0,10.0,44.0,556.39,10100.0,11600.0,556.89,40530900.0,10526.45,5886685.75
549.79,2018-03-17 23:00:00,563.16,15.0,20.0,24.0,41.0,32.0,23.0,30.0,42.0,57.0,59.0,0.0,25.0,13.0,64.0,30.0,19.0,21.0,22.0,548.77,10100.0,11600.0,562.96,40530900.0,18030.37,9965653.98
524.78,2018-03-18 00:00:00,549.79,22.0,22.0,29.0,0.0,37.0,32.0,37.0,15.0,51.0,27.0,0.0,29.0,20.0,63.0,25.0,21.0,12.0,34.0,524.44,10100.0,11600.0,549.79,40530900.0,54793.43,29288606.59
528.33,2018-03-18 01:00:00,537.12,27.0,17.0,41.0,15.0,71.0,41.0,68.0,23.0,27.0,22.0,0.0,44.0,33.0,49.0,45.0,29.0,27.0,31.0,524.53,10100.0,11600.0,524.78,40530900.0,33404.39,17784322.42
515.88,2018-03-18 02:00:00,528.44,31.0,23.0,37.0,10.0,62.0,36.0,72.0,0.0,53.0,57.0,0.0,33.0,89.0,51.0,44.0,28.0,28.0,16.0,509.57,10100.0,11600.0,528.33,40530900.0,54947.11,28333703.7
519.49,2018-03-18 03:00:00,523.76,31.0,21.0,53.0,15.0,56.0,50.0,93.0,100.0,40.0,52.0,0.0,42.0,48.0,48.0,50.0,39.0,23.0,91.0,510.66,10100.0,11600.0,515.88,40530900.0,44664.69,23143319.71
509.64,2018-03-18 04:00:00,524.72,30.0,29.0,63.0,41.0,100.0,82.0,74.0,59.0,57.0,44.0,0.0,21.0,52.0,26.0,48.0,38.0,46.0,43.0,507.45,10100.0,11600.0,519.49,40530900.0,45874.78,23582922.83
519.27,2018-03-18 05:00:00,521.96,22.0,45.0,49.0,7.0,63.0,100.0,100.0,59.0,48.0,71.0,0.0,49.0,12.0,20.0,54.0,37.0,57.0,96.0,509.39,10100.0,11600.0,509.64,40530900.0,19007.37,9796912.9
521.88,2018-03-18 06:00:00,523.93,26.0,49.0,62.0,27.0,54.0,65.0,80.0,41.0,48.0,52.0,0.0,44.0,0.0,25.0,33.0,42.0,36.0,62.0,514.92,10100.0,11600.0,519.27,40530900.0,31796.46,16501326.43
517.58,2018-03-18 07:00:00,522.37,24.0,31.0,70.0,13.0,50.0,22.0,56.0,0.0,54.0,59.0,9.0,48.0,32.0,27.0,32.0,41.0,10.0,64.0,517.54,10100.0,11600.0,521.9,40530900.0,13074.13,6794814.46
518.74,2018-03-18 08:00:00,523.25,26.0,26.0,63.0,30.0,40.0,27.0,65.0,17.0,51.0,53.0,8.0,36.0,26.0,18.0,39.0,50.0,28.0,61.0,517.15,10100.0,11600.0,517.58,40530900.0,28796.03,14968825.95
511.86,2018-03-18 09:00:00,519.08,27.0,8.0,78.0,18.0,44.0,30.0,56.0,15.0,53.0,59.0,31.0,37.0,29.0,27.0,24.0,48.0,34.0,48.0,511.48,10600.0,12000.0,518.74,25616100.0,15031.03,7741610.55
501.14,2018-03-18 10:00:00,513.87,28.0,27.0,83.0,31.0,37.0,35.0,51.0,27.0,44.0,27.0,29.0,30.0,31.0,29.0,33.0,44.0,25.0,39.0,497.18,6600.0,11200.0,511.86,48895800.0,48743.18,24511221.44
518.98,2018-03-18 11:00:00,519.68,29.0,26.0,76.0,66.0,46.0,35.0,64.0,25.0,52.0,40.0,29.0,31.0,23.0,27.0,58.0,53.0,25.0,39.0,496.28,6600.0,11200.0,501.14,48895800.0,44302.49,22416836.86
502.33,2018-03-18 12:00:00,518.98,34.0,36.0,54.0,37.0,40.0,36.0,55.0,0.0,61.0,48.0,13.0,40.0,15.0,32.0,46.0,63.0,29.0,55.0,499.06,6600.0,11200.0,518.98,48895800.0,46452.41,23562111.37
480.98,2018-03-18 13:00:00,503.37,36.0,18.0,50.0,23.0,32.0,20.0,41.0,11.0,42.0,47.0,6.0,39.0,33.0,29.0,28.0,45.0,36.0,31.0,477.56,6600.0,11200.0,502.22,48895800.0,128549.69,62540751.09
473.48,2018-03-18 14:00:00,483.82,54.0,30.0,81.0,43.0,52.0,35.0,56.0,11.0,58.0,55.0,30.0,40.0,42.0,31.0,59.0,78.0,35.0,60.0,454.18,6600.0,11200.0,480.98,48895800.0,202346.48,94522460.6
461.22,2018-03-18 15:00:00,476.8,100.0,41.0,100.0,60.0,63.0,51.0,70.0,11.0,80.0,68.0,24.0,75.0,18.0,42.0,100.0,100.0,25.0,67.0,460.69,6600.0,11200.0,473.47,48895800.0,72819.65,34167919.2
471.9,2018-03-18 16:00:00,480.33,97.0,32.0,75.0,45.0,52.0,39.0,56.0,31.0,54.0,59.0,18.0,52.0,18.0,37.0,71.0,76.0,28.0,65.0,456.0,6600.0,11200.0,461.16,48895800.0,86706.64,40651856.21
487.67,2018-03-18 17:00:00,490.48,66.0,30.0,66.0,0.0,50.0,38.0,48.0,41.0,49.0,35.0,5.0,59.0,20.0,35.0,68.0,70.0,32.0,51.0,466.78,6600.0,11200.0,471.88,48895800.0,59426.04,28512041.9
482.04,2018-03-18 18:00:00,502.95,58.0,24.0,59.0,29.0,41.0,27.0,43.0,40.0,46.0,19.0,32.0,26.0,28.0,29.0,49.0,56.0,20.0,42.0,481.17,6600.0,11200.0,487.73,48895800.0,74032.08,36642774.5
485.88,2018-03-18 19:00:00,491.43,42.0,23.0,49.0,46.0,32.0,30.0,35.0,0.0,71.0,73.0,10.0,10.0,20.0,23.0,37.0,44.0,10.0,40.0,472.34,6600.0,11200.0,482.04,48895800.0,53209.63,25643529.55
506.33,2018-03-18 20:00:00,507.23,57.0,22.0,48.0,0.0,44.0,30.0,42.0,0.0,99.0,92.0,13.0,27.0,11.0,35.0,53.0,41.0,18.0,44.0,485.81,6600.0,11200.0,485.88,48895800.0,47780.88,23739389.85
553.02,2018-03-18 21:00:00,559.93,49.0,27.0,43.0,0.0,42.0,24.0,39.0,9.0,77.0,42.0,10.0,56.0,13.0,40.0,81.0,36.0,19.0,44.0,505.78,6600.0,11200.0,505.78,48895800.0,131764.85,70329874.1
